X,Y,Concentrations,Migration_front,Vx,Vy
185.0,65.0,0.0,0.0,-0.004077637721037518,0.011581082522814227
185.0,75.0,0.0,0.0,-0.004524943180868348,0.010952390212635513
185.0,85.0,0.0,0.0,-0.005046929979316698,0.010275152024280622
185.0,95.0,0.0,0.0,-0.005660298426177779,0.009546927298398828
185.0,105.0,0.0,0.0,-0.006386349564042043,0.008766686056286745
185.0,115.0,0.0,0.0,-0.007252424560428243,0.007936014759110818
185.0,125.0,0.0,0.0,-0.008293789623370348,0.007061102222508716
185.0,135.0,0.0,0.0,-0.00955603970008216,0.006155981608615312
185.0,145.0,1.3289558966631532e-57,0.0,-0.01109799613504987,0.0052477628957206535
185.0,155.0,7.918018761177069e-50,0.0,-0.012994776654044332,0.00438492083153413
185.0,165.0,3.802289645305306e-43,0.0,-0.015339956204655622,0.0036499807967410904
185.0,175.0,4.263672570641936e-37,0.0,-0.018243978307631026,0.0031776957322729935
185.0,185.0,1.7811933928124594e-31,0.0,-0.021822304267727,0.0031776957322729935
185.0,195.0,3.384204748901334e-26,0.0,-0.02616030110709562,0.0039536660003010905
185.0,205.0,3.2584045533087174e-21,0.0,-0.031234329239098444,0.005895176278366714
185.0,215.0,1.5637872521849632e-16,0.0,-0.036772878976809406,0.009395037049677552
185.0,225.0,2.0060643559266915e-12,0.0,-0.04209417705298109,0.014644611474717507
185.0,235.0,1.4051909836315493e-09,0.0,-0.046088150224263755,0.021354780101392076
185.0,245.0,6.774980351192825e-08,0.0,-0.047591492173873304,0.02864521989860792
185.0,255.0,2.943215749599771e-08,0.0,-0.046088150224263755,0.035355388525282486
185.0,265.0,7.077331271414069e-10,0.0,-0.04209417705298109,0.04060496295032244
185.0,275.0,2.4765586880418095e-13,0.0,-0.036772878976809406,0.04410482372163328
185.0,285.0,8.840732744598952e-17,0.0,-0.031234329239098444,0.0460463339996989
185.0,295.0,3.0407021227911576e-20,0.0,-0.02616030110709562,0.046822304267727
185.0,305.0,9.289058123955395e-24,0.0,-0.021822304267727,0.046822304267727
185.0,315.0,2.413611069938632e-27,0.0,-0.018243978307631026,0.0463500192032589
185.0,325.0,5.315475038369452e-31,0.0,-0.015339956204655622,0.04561507916846587
185.0,335.0,1.004810788976869e-34,0.0,-0.012994776654044332,0.04475223710427934
185.0,345.0,1.6575809741173176e-38,0.0,-0.01109799613504987,0.04384401839138469
185.0,355.0,2.4253214972869403e-42,0.0,-0.00955603970008216,0.04293889777749128
185.0,365.0,3.193941479561606e-46,0.0,-0.008293789623370348,0.04206398524088918
185.0,375.0,3.833465224365831e-50,0.0,-0.007252424560428243,0.041233313943713254
185.0,385.0,0.0,0.0,-0.006386349564042043,0.040453072701601166
195.0,5.0,0.0,0.0,4.5924254968025736e-18,0.014315941854672184
195.0,15.0,0.0,0.0,-0.002151367458212597,0.013884924137767478
195.0,25.0,0.0,0.0,-0.002343444048769634,0.013419915267533654
195.0,35.0,0.0,0.0,-0.0025620166442913814,0.012917103286278316
195.0,45.0,0.0,0.0,-0.0028120999815321817,0.012372177277927554
195.0,55.0,0.0,0.0,-0.0030999272110149106,0.011780276634178858
195.0,65.0,0.0,0.0,-0.003433313429077163,0.011135952342218512
195.0,75.0,0.0,0.0,-0.0038221478851904037,0.010433157046540568
195.0,85.0,0.0,0.0,-0.004279067179862675,0.009665294247086516
195.0,95.0,0.0,0.0,-0.004820385268313006,0.008825381089221773
195.0,105.0,0.0,0.0,-0.005467390505283735,0.007906422030463465
195.0,115.0,0.0,0.0,-0.006248169683230616,0.006902167153265793
195.0,125.0,0.0,0.0,-0.007200188387698044,0.00580856591759352
195.0,135.0,0.0,0.0,-0.008373946196798331,0.004626472414309694
195.0,145.0,1.3011861982728749e-52,0.0,-0.009838116655268951,0.0033665929345287615
195.0,155.0,5.527150674806642e-45,0.0,-0.01168659963583365,0.0020584159163180814
195.0,165.0,1.8703958754852916e-38,0.0,-0.014047609787364452,0.0007660694990269667
195.0,175.0,1.4728033765147906e-32,0.0,-0.01709357796953653,-0.00038433083906752943
195.0,185.0,4.2967045464570706e-27,0.0,-0.021046333999698904,-0.0011603011070956265
195.0,195.0,5.625306736184149e-22,0.0,-0.026160301107095652,-0.0011603011070956577
195.0,205.0,3.669980866688288e-17,0.0,-0.032639792153335095,0.00024516180714105607
195.0,215.0,1.187049768484567e-12,0.0,-0.0404062729394114,0.003878555769743053
195.0,225.0,1.1100765300221105e-08,0.0,-0.04864877832977863,0.010433157046540568
195.0,235.0,7.38413138212553e-06,0.0,-0.05540623878001364,0.019751245602290458
195.0,245.0,0.0001442824842558524,0.0,-0.0580890009692924,0.030248754397709538
195.0,255.0,7.765954825615522e-05,0.0,-0.05540623878001364,0.03956684295345943
195.0,265.0,3.4474809885703243e-06,0.0,-0.04864877832977863,0.04612144423025694
195.0,275.0,1.5595781305450635e-09,0.0,-0.0404062729394114,0.04975483819285894
195.0,285.0,5.596918611236045e-13,0.0,-0.032639792153335095,0.05116030110709566
195.0,295.0,1.9058778391400074e-16,0.0,-0.026160301107095652,0.05116030110709562
195.0,305.0,6.230885808684481e-20,0.0,-0.021046333999698904,0.05038433083906753
195.0,315.0,1.8152970667511478e-23,0.0,-0.01709357796953653,0.04923393050097303
195.0,325.0,4.522602638112292e-27,0.0,-0.014047609787364452,0.04794158408368192
195.0,335.0,9.599885334124484e-31,0.0,-0.01168659963583365,0.046633407065471234
195.0,345.0,1.7568234841603956e-34,0.0,-0.009838116655268951,0.0453735275856903
195.0,355.0,2.8161569291966703e-38,0.0,-0.008373946196798331,0.04419143408240647
195.0,365.0,4.0166317548439004e-42,0.0,-0.007200188387698044,0.0430978328467342
195.0,375.0,5.169684723231235e-46,0.0,-0.006248169683230616,0.04209357796953653
195.0,385.0,0.0,0.0,-0.005467390505283735,0.04117461891077823
205.0,5.0,0.0,0.0,4.5924254968025736e-18,0.014146843600227069
205.0,15.0,0.0,0.0,-0.0016980437360551942,0.01369351987806968
205.0,25.0,0.0,0.0,-0.0018520952222843463,0.0132021710515844
205.0,35.0,0.0,0.0,-0.002027894477623043,0.01266804888491607
205.0,45.0,0.0,0.0,-0.0022296902413406696,0.012085639144724537
205.0,55.0,0.0,0.0,-0.00246280835675208,0.011448520290461707
205.0,65.0,0.0,0.0,-0.0027339918239301687,0.010749198685314704
205.0,75.0,0.0,0.0,-0.0030518706897686714,0.00997892148989295
205.0,85.0,0.0,0.0,-0.0034276203564707966,0.009127474666501094
205.0,95.0,0.0,0.0,-0.0038758974790430094,0.008182986877231138
205.0,105.0,0.0,0.0,-0.004416191288251863,0.0071317876601992534
205.0,115.0,0.0,0.0,-0.005074806640870886,0.005958424617839495
205.0,125.0,0.0,0.0,-0.005887822968792916,0.004646059198934353
205.0,135.0,0.0,0.0,-0.006905582730136958,0.0031776957322730073
205.0,145.0,1.5611037630687945e-47,0.0,-0.008199603673219124,0.0015391827502231475
205.0,155.0,4.6500638108948406e-40,0.0,-0.009873345526656568,-0.0002740713589539055
205.0,165.0,1.0828954319784732e-33,0.0,-0.012079024492490415,-0.002242656653827998
205.0,175.0,5.729488176747988e-28,0.0,-0.015043415662331684,-0.004292818961032799
205.0,185.0,1.0775579523590537e-22,0.0,-0.01910482372163328,-0.00623432923909845
205.0,195.0,8.854355371648376e-18,0.0,-0.02475483819285894,-0.0076397921533351044
205.0,205.0,3.4630256555432454e-13,0.0,-0.03263979215333513,-0.007639792153335139
205.0,215.0,6.490338181458703e-09,0.0,-0.04334702055882959,-0.004699044533916955
205.0,225.0,3.719521149684491e-05,0.0,-0.05652551859596856,0.0031776957322729935
205.0,235.0,0.023065385889891286,0.0,-0.06902893937452154,0.016800396326780927
205.0,245.0,0.14142609923214935,0.0,-0.07448820831573061,0.03319960367321907
205.0,255.0,0.09922670803498375,0.0,-0.06902893937452154,0.046822304267727
205.0,265.0,0.007256631353734854,0.0,-0.05652551859596856,0.054699044533916955
205.0,275.0,6.9238412691370484e-06,0.0,-0.04334702055882959,0.05763979215333513
205.0,285.0,2.904224497632383e-09,0.0,-0.03263979215333513,0.057639792153335104
205.0,295.0,9.819206578226344e-13,0.0,-0.02475483819285894,0.05623432923909845
205.0,305.0,3.240354482319241e-16,0.0,-0.01910482372163328,0.054292818961032795
205.0,315.0,1.024544258875642e-19,0.0,-0.015043415662331684,0.05224265665382799
205.0,325.0,2.8694717112167056e-23,0.0,-0.012079024492490415,0.0502740713589539
205.0,335.0,6.865259503853925e-27,0.0,-0.009873345526656568,0.04846081724977685
205.0,345.0,1.4024971491309853e-30,0.0,-0.008199603673219124,0.04682230426772699
205.0,355.0,2.479116214718517e-34,0.0,-0.006905582730136958,0.04535394080106564
205.0,365.0,3.8542485008544917e-38,0.0,-0.005887822968792916,0.0440415753821605
205.0,375.0,5.3533545736005135e-42,0.0,-0.005074806640870886,0.042868212339800746
205.0,385.0,0.0,0.0,-0.004416191288251863,0.04181701312276886
215.0,5.0,0.0,0.0,4.5924254968025736e-18,0.014011578177913306
215.0,15.0,0.0,0.0,-0.001226499053393743,0.01354003349525178
215.0,25.0,0.0,0.0,-0.0013391348491090885,0.013027073122076542
215.0,35.0,0.0,0.0,-0.001467952859043035,0.01246713150349655
215.0,45.0,0.0,0.0,-0.0016161908286864478,0.011853632090842349
215.0,55.0,0.0,0.0,-0.0017879335702000402,0.011178757304290316
215.0,65.0,0.0,0.0,-0.0019883915661804367,0.010433157046540568
215.0,75.0,0.0,0.0,-0.002224291734407991,0.009605578091179923
215.0,85.0,0.0,0.0,-0.002504434563782472,0.008682392298491562
215.0,95.0,0.0,0.0,-0.0028405028251693096,0.007646997644617848
215.0,105.0,0.0,0.0,-0.0032482587622483343,0.006479065118614322
215.0,115.0,0.0,0.0,-0.003749355067851299,0.005153613545594762
215.0,125.0,0.0,0.0,-0.0043741401478498915,0.0036399307246517444
215.0,135.0,0.0,0.0,-0.005166118364910656,0.0019004663594253991
215.0,145.0,2.6204892104435448e-42,0.0,-0.006189246638345503,-0.00010989067544815712
215.0,155.0,5.326902562319436e-35,0.0,-0.007540244229451892,-0.0024429919726528596
215.0,165.0,6.462055608922822e-29,0.0,-0.009370042772777167,-0.005151973692366099
215.0,175.0,1.9715137559649428e-23,0.0,-0.011922371149199232,-0.008273018205498573
215.0,185.0,2.2529463372078003e-18,0.0,-0.01560496295032244,-0.011772878976809415
215.0,195.0,1.1139181219306011e-13,0.0,-0.02112144423025694,-0.015406272939411412
215.0,205.0,2.494023052991949e-09,0.0,-0.02969904453391695,-0.018347020558829596
215.0,215.0,2.4455115944084685e-05,0.0,-0.04334702055882959,-0.018347020558829596
215.0,225.0,0.06450614614855006,0.0,-0.06430021307633108,-0.01057232607846707
215.0,235.0,0.46615103935291125,0.0,-0.09003442249952921,0.010433157046540568
215.0,245.0,0.7358753571947434,100.0,-0.10362189422264947,0.03956684295345943
215.0,255.0,0.6572400158233956,100.0,-0.09003442249952921,0.06057232607846706
215.0,265.0,0.34369825915470337,0.0,-0.06430021307633108,0.06834702055882959
215.0,275.0,0.026664802689805433,0.0,-0.04334702055882959,0.06834702055882959
215.0,285.0,1.2556628411625662e-05,0.0,-0.02969904453391695,0.06540627293941141
215.0,295.0,4.317197821772116e-09,0.0,-0.02112144423025694,0.061772878976809414
215.0,305.0,1.3500320652675961e-12,0.0,-0.01560496295032244,0.05827301820549857
215.0,315.0,4.2667227039356796e-16,0.0,-0.011922371149199232,0.055151973692366095
215.0,325.0,1.2875524494299224e-19,0.0,-0.009370042772777167,0.052442991972652855
215.0,335.0,3.421207445096738e-23,0.0,-0.007540244229451892,0.05010989067544815
215.0,345.0,7.769349952814895e-27,0.0,-0.006189246638345503,0.04809953364057459
215.0,355.0,1.5135127531040644e-30,0.0,-0.005166118364910656,0.04636006927534825
215.0,365.0,2.5681149138299876e-34,0.0,-0.0043741401478498915,0.04484638645440524
215.0,375.0,3.8611872473433115e-38,0.0,-0.003749355067851299,0.04352093488138567
215.0,385.0,0.0,0.0,-0.0032482587622483343,0.04235300235538215
225.0,5.0,0.0,0.0,4.5924254968025736e-18,0.013912878416517754
225.0,15.0,0.0,0.0,-0.000741446355058976,0.013427825718182991
225.0,25.0,0.0,0.0,-0.0008100983778313642,0.012898789246905264
225.0,35.0,0.0,0.0,-0.0008887303773290196,0.012319566765191237
225.0,45.0,0.0,0.0,-0.0009793712303391643,0.011682747166843957
225.0,55.0,0.0,0.0,-0.0010845917930930344,0.010979405389736914
225.0,65.0,0.0,0.0,-0.0012076879857886402,0.010198701809345135
225.0,75.0,0.0,0.0,-0.0013529401197262339,0.009327350194663353
225.0,85.0,0.0,0.0,-0.0015259869217293686,0.008348902552610279
225.0,95.0,0.0,0.0,-0.0017343759097997208,0.007242775637240677
225.0,105.0,0.0,0.0,-0.0019883915661804367,0.0059829084411727705
225.0,115.0,0.0,0.0,-0.00230233312298004,0.004535886496301544
225.0,125.0,0.0,0.0,-0.0026965425346747733,0.0028582888831264544
225.0,135.0,0.0,0.0,-0.003200728015564244,0.0008928985337800475
225.0,145.0,7.427269145611144e-37,0.0,-0.003859614547964938,-0.001436733556600546
225.0,155.0,3.7963385218694285e-30,0.0,-0.004742966353940927,-0.0042340114321115195
225.0,165.0,2.2876915586511853e-24,0.0,-0.005964262051553551,-0.007639792153335118
225.0,175.0,4.128234364150382e-19,0.0,-0.007717560674593207,-0.011844602627941177
225.0,185.0,2.8875433469302757e-14,0.0,-0.010355388525282486,-0.017094177052981097
225.0,195.0,8.548244376839958e-10,0.0,-0.014566842953459424,-0.02364877832977864
225.0,205.0,1.0836652053452047e-05,0.0,-0.021822304267727,-0.03152551859596857
225.0,215.0,0.055697365665643817,0.0,-0.03557232607846706,-0.03930021307633108
225.0,225.0,0.5641464492769486,100.0,-0.06430021307633109,-0.039300213076331095
225.0,235.0,0.9401285625528009,100.0,-0.12169484342252515,-0.007639792153335139
225.0,245.0,0.9861823665534384,100.0,-0.1689014785293197,0.05763979215333513
225.0,255.0,0.9742217229549089,100.0,-0.12169484342252515,0.08930021307633108
225.0,265.0,0.8640322807546068,100.0,-0.06430021307633109,0.08930021307633107
225.0,275.0,0.3866300515249093,0.0,-0.03557232607846706,0.08152551859596857
225.0,285.0,0.014534582415621623,0.0,-0.021822304267727,0.07364877832977863
225.0,295.0,7.028230808234008e-06,0.0,-0.014566842953459424,0.0670941770529811
225.0,305.0,2.8889881181961005e-09,0.0,-0.010355388525282486,0.06184460262794117
225.0,315.0,1.0758292028524481e-12,0.0,-0.007717560674593207,0.05763979215333512
225.0,325.0,3.5431932135234965e-16,0.0,-0.005964262051553551,0.05423401143211151
225.0,335.0,1.0080780759110811e-19,0.0,-0.004742966353940927,0.05143673355660054
225.0,345.0,2.455855710671502e-23,0.0,-0.003859614547964938,0.04910710146621995
225.0,355.0,5.1414827592849355e-27,0.0,-0.003200728015564244,0.04714171111687354
225.0,365.0,9.369702606100508e-31,0.0,-0.0026965425346747733,0.04546411350369845
225.0,375.0,1.5126231307398483e-34,0.0,-0.00230233312298004,0.04401709155882723
225.0,385.0,0.0,0.0,-0.0019883915661804367,0.04275722436275932
235.0,5.0,0.0,0.0,4.5924254968025736e-18,0.01385280338709912
235.0,15.0,0.0,0.0,-0.00024808377097223014,0.013359440803012351
235.0,25.0,0.0,0.0,-0.0002711493951227345,0.012820491820303714
235.0,35.0,0.0,0.0,-0.00029758797662438866,0.012229349419599087
235.0,45.0,0.0,0.0,-0.00032809071393173986,0.01157806890319165
235.0,55.0,0.0,0.0,-0.0003635353739787812,0.010857012484077423
235.0,65.0,0.0,0.0,-0.00040505015353519016,0.010054374651823956
235.0,75.0,0.0,0.0,-0.00045410457779812807,0.009155539109895867
235.0,85.0,0.0,0.0,-0.000512641355662545,0.008142193543829068
235.0,95.0,0.0,0.0,-0.000583271723993881,0.006991089358023214
235.0,105.0,0.0,0.0,-0.0006695717818546742,0.005672269573697437
235.0,115.0,0.0,0.0,-0.0007765442071860253,0.004146480657903438
235.0,125.0,0.0,0.0,-0.0009113599063836087,0.0023612980296122688
235.0,135.0,0.0,0.0,-0.0010845917930930344,0.0002451618071410387
235.0,145.0,2.3661892275345656e-32,0.0,-0.0013123526030502095,-0.002302100137773714
235.0,155.0,3.414456532030749e-26,0.0,-0.001620181322081718,-0.005424885169632878
235.0,165.0,8.214268728662025e-21,0.0,-0.002050526312690906,-0.009338620908495538
235.0,175.0,6.226561718343218e-16,0.0,-0.0026781999854995574,-0.014377981597589153
235.0,185.0,1.921208909330332e-11,0.0,-0.0036452198986079176,-0.021088150224263764
235.0,195.0,3.02213156828639e-07,0.0,-0.005248754397709536,-0.03040623878001365
235.0,205.0,0.003262941322335175,0.0,-0.008199603673219065,-0.04402893937452154
235.0,215.0,0.3657970392154925,0.0,-0.014566842953459424,-0.06503442249952922
235.0,225.0,0.9193641864803331,100.0,-0.03263979215333513,-0.09669484342252516
235.0,235.0,0.9991487962237079,100.0,-0.12169484342252516,-0.09669484342252517
235.0,245.0,0.9999916558653928,100.0,-0.41229116537437005,0.14669484342252517
235.0,255.0,0.999831972602759,100.0,-0.12169484342252516,0.14669484342252515
235.0,265.0,0.9842269955069325,100.0,-0.03263979215333513,0.11503442249952921
235.0,275.0,0.7761909354522044,100.0,-0.014566842953459424,0.09402893937452153
235.0,285.0,0.2005664169179307,0.0,-0.008199603673219065,0.08040623878001364
235.0,295.0,0.00040060712391386163,0.0,-0.005248754397709536,0.07108815022426376
235.0,305.0,3.9991390510858143e-07,0.0,-0.0036452198986079176,0.06437798159758915
235.0,315.0,2.537156283347732e-10,0.0,-0.0026781999854995574,0.05933862090849554
235.0,325.0,1.1342014143250158e-13,0.0,-0.002050526312690906,0.05542488516963287
235.0,335.0,3.8727020653201306e-17,0.0,-0.001620181322081718,0.05230210013777371
235.0,345.0,1.0790659365544372e-20,0.0,-0.0013123526030502095,0.04975483819285896
235.0,355.0,2.584949771476383e-24,0.0,-0.0010845917930930344,0.04763870197038773
235.0,365.0,5.517038287992672e-28,0.0,-0.0009113599063836087,0.045853519342096555
235.0,375.0,1.068498681289767e-31,0.0,-0.0007765442071860253,0.04432773042630256
235.0,385.0,0.0,0.0,-0.0006695717818546742,0.04300891064197678
245.0,5.0,0.0,0.0,4.5924254968025736e-18,0.013832633530261287
245.0,15.0,0.0,0.0,0.00024808377097223935,0.013336465988316906
245.0,25.0,0.0,0.0,0.0002711493951227437,0.012794167198071414
245.0,35.0,0.0,0.0,0.00029758797662439787,0.012198991244822608
245.0,45.0,0.0,0.0,0.00032809071393174907,0.011542809816959135
245.0,55.0,0.0,0.0,0.00036353537397879044,0.010815739069001566
245.0,65.0,0.0,0.0,0.00040505015353519937,0.010005638761931208
245.0,75.0,0.0,0.0,0.0004541045777981373,0.009097429606334948
245.0,85.0,0.0,0.0,0.0005126413556625541,0.008072146895009739
245.0,95.0,0.0,0.0,0.0005832717239938901,0.006905603447022023
245.0,105.0,0.0,0.0,0.0006695717818546833,0.005566459883312717
245.0,115.0,0.0,0.0,0.0007765442071860344,0.004013371468940558
245.0,125.0,0.0,0.0,0.0009113599063836178,0.0021906516561733327
245.0,135.0,0.0,0.0,0.0010845917930930435,2.1468069987304328e-05
245.0,145.0,5.189735243426131e-31,0.0,0.0013123526030502186,-0.0026032371361130874
245.0,155.0,5.986485268652929e-25,0.0,0.001620181322081727,-0.005843599780276612
245.0,165.0,1.4779323489004244e-19,0.0,0.0020505263126909157,-0.00994465240565839
245.0,175.0,1.3668140046164406e-14,0.0,0.002678199985499567,-0.015301052376657558
245.0,185.0,5.237026214947735e-10,0.0,0.003645219898607927,-0.022591492173873313
245.0,195.0,7.845935529057702e-06,0.0,0.0052487543977095446,-0.033089000969292404
245.0,205.0,0.04017323784061095,0.0,0.008199603673219076,-0.049488208315730614
245.0,215.0,0.5440459069112022,100.0,0.014566842953459435,-0.07862189422264948
245.0,225.0,0.9669465392254718,100.0,0.032639792153335144,-0.1439014785293197
245.0,235.0,0.9999767990072874,100.0,0.12169484342252516,-0.38729116537437003
245.0,245.0,1.0975562417000482,100.0,0.41229116537437005,0.43729116537437007
245.0,255.0,0.9999970126959014,100.0,0.12169484342252516,0.1939014785293197
245.0,265.0,0.9943525684938559,100.0,0.032639792153335144,0.12862189422264947
245.0,275.0,0.8731310141224867,100.0,0.014566842953459435,0.0994882083157306
245.0,285.0,0.35900421607034355,0.0,0.008199603673219076,0.0830890009692924
245.0,295.0,0.006059641725015272,0.0,0.0052487543977095446,0.07259149217387331
245.0,305.0,2.4920808475281406e-06,0.0,0.003645219898607927,0.06530105237665755
245.0,315.0,1.4230653398228105e-09,0.0,0.002678199985499567,0.05994465240565838
245.0,325.0,7.957063278554351e-13,0.0,0.0020505263126909157,0.05584359978027661
245.0,335.0,3.465876569666035e-16,0.0,0.001620181322081727,0.05260323713611308
245.0,345.0,1.176134000484589e-19,0.0,0.0013123526030502186,0.04997853193001269
245.0,355.0,3.232337021201704e-23,0.0,0.0010845917930930435,0.04780934834382666
245.0,365.0,7.475289071131227e-27,0.0,0.0009113599063836178,0.045986628531059434
245.0,375.0,1.5041590282840538e-30,0.0,0.0007765442071860344,0.04443354011668728
245.0,385.0,0.0,0.0,0.0006695717818546833,0.043094396552977976
255.0,5.0,0.0,0.0,4.5924254968025736e-18,0.01385280338709912
255.0,15.0,0.0,0.0,0.0007414463550589851,0.013359440803012351
255.0,25.0,0.0,0.0,0.0008100983778313733,0.012820491820303714
255.0,35.0,0.0,0.0,0.0008887303773290287,0.012229349419599087
255.0,45.0,0.0,0.0,0.0009793712303391734,0.01157806890319165
255.0,55.0,0.0,0.0,0.0010845917930930435,0.010857012484077423
255.0,65.0,0.0,0.0,0.0012076879857886493,0.010054374651823956
255.0,75.0,0.0,0.0,0.001352940119726243,0.009155539109895867
255.0,85.0,0.0,0.0,0.0015259869217293777,0.008142193543829068
255.0,95.0,0.0,0.0,0.00173437590979973,0.006991089358023214
255.0,105.0,0.0,0.0,0.0019883915661804462,0.005672269573697437
255.0,115.0,0.0,0.0,0.0023023331229800495,0.004146480657903438
255.0,125.0,0.0,0.0,0.002696542534674783,0.0023612980296122688
255.0,135.0,0.0,0.0,0.0032007280155642534,0.0002451618071410387
255.0,145.0,2.366189227534566e-32,0.0,0.0038596145479649476,-0.002302100137773714
255.0,155.0,3.414456532030749e-26,0.0,0.004742966353940936,-0.005424885169632878
255.0,165.0,8.214268728662028e-21,0.0,0.00596426205155356,-0.009338620908495538
255.0,175.0,6.226561718343225e-16,0.0,0.0077175606745932155,-0.014377981597589153
255.0,185.0,1.9212089093303393e-11,0.0,0.010355388525282496,-0.021088150224263764
255.0,195.0,3.0221315682864044e-07,0.0,0.014566842953459435,-0.03040623878001365
255.0,205.0,0.003262941322335183,0.0,0.021822304267727008,-0.04402893937452154
255.0,215.0,0.3657970392154926,0.0,0.035572326078467074,-0.06503442249952922
255.0,225.0,0.9193641864803332,100.0,0.06430021307633109,-0.09669484342252516
255.0,235.0,0.9991487962237079,100.0,0.12169484342252515,-0.09669484342252517
255.0,245.0,0.9999916558653928,100.0,0.1689014785293197,0.14669484342252517
255.0,255.0,0.999831972602759,100.0,0.12169484342252515,0.14669484342252515
255.0,265.0,0.9842269955069326,100.0,0.06430021307633109,0.11503442249952921
255.0,275.0,0.7761909354522044,100.0,0.035572326078467074,0.09402893937452153
255.0,285.0,0.20056641691793067,0.0,0.021822304267727008,0.08040623878001364
255.0,295.0,0.0004006071239138617,0.0,0.014566842953459435,0.07108815022426376
255.0,305.0,3.9991390510858143e-07,0.0,0.010355388525282496,0.06437798159758915
255.0,315.0,2.537156283347732e-10,0.0,0.0077175606745932155,0.05933862090849554
255.0,325.0,1.1342014143250163e-13,0.0,0.00596426205155356,0.05542488516963287
255.0,335.0,3.872702065320138e-17,0.0,0.004742966353940936,0.05230210013777371
255.0,345.0,1.0790659365544408e-20,0.0,0.0038596145479649476,0.04975483819285896
255.0,355.0,2.5849497714763893e-24,0.0,0.0032007280155642534,0.04763870197038773
255.0,365.0,5.5170382879926725e-28,0.0,0.002696542534674783,0.045853519342096555
255.0,375.0,1.0684986812897671e-31,0.0,0.0023023331229800495,0.04432773042630256
255.0,385.0,0.0,0.0,0.0019883915661804462,0.04300891064197678
265.0,5.0,0.0,0.0,4.5924254968025736e-18,0.013912878416517754
265.0,15.0,0.0,0.0,0.0012264990533937521,0.013427825718182991
265.0,25.0,0.0,0.0,0.0013391348491090976,0.012898789246905264
265.0,35.0,0.0,0.0,0.0014679528590430442,0.012319566765191237
265.0,45.0,0.0,0.0,0.001616190828686457,0.011682747166843957
265.0,55.0,0.0,0.0,0.0017879335702000493,0.010979405389736914
265.0,65.0,0.0,0.0,0.0019883915661804462,0.010198701809345135
265.0,75.0,0.0,0.0,0.0022242917344080003,0.009327350194663353
265.0,85.0,0.0,0.0,0.0025044345637824815,0.008348902552610279
265.0,95.0,0.0,0.0,0.002840502825169319,0.007242775637240677
265.0,105.0,0.0,0.0,0.003248258762248344,0.0059829084411727705
265.0,115.0,0.0,0.0,0.0037493550678513086,0.004535886496301544
265.0,125.0,0.0,0.0,0.0043741401478499,0.0028582888831264544
265.0,135.0,0.0,0.0,0.005166118364910665,0.0008928985337800475
265.0,145.0,7.427269145611161e-37,0.0,0.006189246638345512,-0.001436733556600546
265.0,155.0,3.79633852186943e-30,0.0,0.007540244229451901,-0.0042340114321115195
265.0,165.0,2.2876915586511853e-24,0.0,0.009370042772777178,-0.007639792153335118
265.0,175.0,4.128234364150383e-19,0.0,0.011922371149199243,-0.011844602627941177
265.0,185.0,2.8875433469302757e-14,0.0,0.015604962950322451,-0.017094177052981097
265.0,195.0,8.548244376839998e-10,0.0,0.02112144423025695,-0.02364877832977864
265.0,205.0,1.0836652053452078e-05,0.0,0.029699044533916957,-0.03152551859596857
265.0,215.0,0.055697365665643844,0.0,0.0433470205588296,-0.03930021307633108
265.0,225.0,0.5641464492769486,100.0,0.06430021307633108,-0.039300213076331095
265.0,235.0,0.9401285625528009,100.0,0.09003442249952921,-0.007639792153335139
265.0,245.0,0.9861823665534384,100.0,0.10362189422264947,0.05763979215333513
265.0,255.0,0.9742217229549089,100.0,0.09003442249952921,0.08930021307633108
265.0,265.0,0.8640322807546068,100.0,0.06430021307633108,0.08930021307633107
265.0,275.0,0.38663005152490937,0.0,0.0433470205588296,0.08152551859596857
265.0,285.0,0.014534582415621632,0.0,0.029699044533916957,0.07364877832977863
265.0,295.0,7.028230808234008e-06,0.0,0.02112144423025695,0.0670941770529811
265.0,305.0,2.8889881181961005e-09,0.0,0.015604962950322451,0.06184460262794117
265.0,315.0,1.0758292028524481e-12,0.0,0.011922371149199243,0.05763979215333512
265.0,325.0,3.5431932135234965e-16,0.0,0.009370042772777178,0.05423401143211151
265.0,335.0,1.0080780759110811e-19,0.0,0.007540244229451901,0.05143673355660054
265.0,345.0,2.455855710671502e-23,0.0,0.006189246638345512,0.04910710146621995
265.0,355.0,5.141482759284937e-27,0.0,0.005166118364910665,0.04714171111687354
265.0,365.0,9.369702606100508e-31,0.0,0.0043741401478499,0.04546411350369845
265.0,375.0,1.5126231307398483e-34,0.0,0.0037493550678513086,0.04401709155882723
265.0,385.0,0.0,0.0,0.003248258762248344,0.04275722436275932
275.0,5.0,0.0,0.0,4.5924254968025736e-18,0.014011578177913306
275.0,15.0,0.0,0.0,0.0016980437360552033,0.01354003349525178
275.0,25.0,0.0,0.0,0.0018520952222843554,0.013027073122076542
275.0,35.0,0.0,0.0,0.0020278944776230524,0.01246713150349655
275.0,45.0,0.0,0.0,0.002229690241340679,0.011853632090842349
275.0,55.0,0.0,0.0,0.0024628083567520896,0.011178757304290316
275.0,65.0,0.0,0.0,0.0027339918239301783,0.010433157046540568
275.0,75.0,0.0,0.0,0.003051870689768681,0.009605578091179923
275.0,85.0,0.0,0.0,0.003427620356470806,0.008682392298491562
